,ExponentialMovingAverage,WeightedMovingAverage,StochasticSlow,MACDHisto,RSI,SmoothedMovingAverage,ATR,time,value,AO,WilliamR
867,29.164412098051553,29.14956923076923,50.99268547544412,-0.17567263297614844,47.40202032059989,45.70573079781794,0.6586869950647133,2015-08-26,1015610.8199999987,-0.5175294117647056,-33.855799373040725
868,29.180995782816822,29.167476923076922,62.80041797283179,-0.13229484352249798,52.2274199788582,46.35789971592197,0.6559236382743765,2015-08-27,1067364.8999999987,-0.5524117647058837,-21.316614420062702
869,29.185534568753994,29.173476923076926,73.04075235109718,-0.10796985356852673,50.481791911421915,46.77028893547196,0.6451433783976352,2015-08-28,920388.9599999988,-0.4521617647058811,-25.705329153605042
870,29.140493448080612,29.12806153846154,69.0700104493208,-0.13873551837873777,43.34886891485559,46.428146933410325,0.648347422797804,2015-08-31,829472.1299999988,-0.2343823529411786,-45.76802507836985
871,29.03276318284364,29.015784615384618,51.93312434691743,-0.22986262877558516,35.989905550342755,45.38432279510357,0.6706083211693895,2015-09-01,918154.5899999988,-0.2875882352941197,-72.72727272727279
872,28.95255063031721,28.927723076923076,38.871473354231945,-0.27869597590957795,39.22007476044333,44.767897991637554,0.6777077268001477,2015-09-02,1010574.9599999988,-0.3685000000000045,-64.8902821316615
873,28.883892889523576,28.849323076923078,33.22884012539179,-0.3081956527135894,40.13108014225466,44.304216206699266,0.6764428891715657,2015-09-03,1061096.9099999988,-0.5508088235294153,-62.69592476489033
874,28.776670359560224,28.73006153846154,30.6165099268547,-0.373265819409454,35.46908074489272,43.420702660518614,0.6731255399450252,2015-09-04,1061096.9099999988,-0.8021911764705933,-80.56426332288407
875,28.73461879344021,28.67292307692308,33.825551339162914,-0.36096163867932773,44.48559369946466,43.52719176441322,0.6846880013775235,2015-09-08,1114130.3099999987,-0.9165000000000028,-55.26315789473685
876,28.68580196317558,28.60784615384615,35.33643782541889,-0.3575784584642214,43.339934810846735,43.508466069056574,0.6772102869934149,2015-09-09,1170064.8599999987,-0.8317352941176495,-58.1632653061224
877,28.65150950446977,28.555538461538458,45.709027444732016,-0.33968475933883013,44.98317419344063,43.65593688149498,0.665266695065314,2015-09-10,1228540.9599999988,-0.8091470588235268,-49.4464944649447
878,28.61523954258748,28.50206153846154,46.90990787458895,-0.3265807527951381,44.389009127614294,43.72924410610692,0.6377476454177917,2015-09-11,1289962.9599999988,-0.8078088235294096,-51.66051660516605
879,28.564836500849985,28.435599999999997,41.18138390686233,-0.33014222057093434,42.188576857585716,43.5751773812548,0.6129085278879495,2015-09-14,1289962.9599999988,-0.7456911764705865,-75.34883720930226
880,28.56984907770768,28.425138461538463,42.93486655796793,-0.2757229463716726,50.273201475548966,44.24497979068421,0.6252007758959531,2015-09-15,1354438.7999999989,-0.6778529411764715,-44.1860465116279
881,28.59832222557632,28.442461538461536,50.232558139534945,-0.20521527631387926,53.51252086212759,45.17173389782855,0.6084007204748137,2015-09-16,1422314.2999999989,-0.5689411764705845,-29.767441860465
882,28.60383590053199,28.440492307692306,62.276941784465805,-0.16917405018525855,50.43111707301276,45.69767221534698,0.5956578118694699,2015-09-17,907734.0799999989,-0.4214411764705872,-39.21568627450968
883,28.5635408312603,28.39590769230769,56.45498482029848,-0.18607423996841277,44.412809489906564,45.56918594280294,0.6044679681645079,2015-09-18,907734.0799999989,-0.38063529411764563,-61.65191740412988
884,28.520960767317206,28.34953846153846,44.978288485721,-0.2027786708245216,43.745783580559774,45.386845706578626,0.5920059704384716,2015-09-21,998941.119999999,-0.32722352941176425,-64.19753086419743
885,28.387809939062038,28.213784615384615,27.673839824536042,-0.31087725715538284,34.125982452824616,44.26075938120322,0.6525769725500095,2015-09-22,998941.119999999,-0.5406205882352921,-91.12903225806457
886,28.243363020672653,28.065969230769234,16.51411691180533,-0.41436330334445515,32.36679363165956,43.07136280624886,0.6366786173678659,2015-09-23,998941.119999999,-0.9098705882352967,-95.131086142322
887,28.08618124985168,27.903938461538463,7.897496078228151,-0.5154493702635925,30.492617733050608,41.81348829892904,0.6358444304130183,2015-09-24,998941.119999999,-1.3660029411764718,-90.04739336492896
888,27.941090384478475,27.75273846153846,8.258042375940013,-0.5887737888439553,30.492617733050608,40.681401242341195,0.6593555425263742,2015-09-25,998941.119999999,-1.595647058823527,-90.04739336492896
889,27.801006508749364,27.60427692307692,9.110057925223751,-0.6458937887135399,29.973170997699754,39.61057821787705,0.6458301466316331,2015-09-28,998941.119999999,-1.890279411764709,-92.5750394944708
890,27.67785216192249,27.469353846153847,9.110057925223751,-0.6769035460049402,31.234708836595487,38.772991279748894,0.6289851361579449,2015-09-29,998941.119999999,-1.9540735294117617,-90.04739336492896
891,27.6018635340823,27.378430769230768,14.270668773038414,-0.6543966202816236,38.5382205007805,38.74951420185206,0.620486197860949,2015-09-30,998941.119999999,-1.8975735294117655,-74.565560821485
892,27.514797108383668,27.275415384615386,17.956819378620278,-0.646855335224533,36.65580089261622,38.54014287092848,0.63295146944231,2015-10-01,998941.119999999,-1.7386911764705921,-81.5165876777252
893,27.45673579235416,27.202430769230773,23.854660347551317,-0.610441447100321,40.76328372595523,38.76245695643116,0.6434549359107166,2015-10-02,998941.119999999,-1.6986911764705859,-72.35387045813586
894,27.4746791929423,27.209046153846156,34.38651922064242,-0.5007674156970161,51.601757535410556,40.0463870143291,0.6646367262028081,2015-10-05,998941.119999999,-1.4179176470588253,-42.969984202211684
895,27.52201156271597,27.251199999999997,51.448130595050024,-0.377224884931497,55.383037898443796,41.58005210274057,0.6657341029026076,2015-10-06,998941.119999999,-1.0238588235294124,-30.331753554502406
896,27.604164519430128,27.333384615384617,74.60857694165783,-0.23624740487382567,59.62897680900921,43.384944573367434,0.6596102384095643,2015-10-07,1089710.339999999,-0.603247058823527,-2.872531418312454
897,27.70769032562781,27.440646153846156,88.13572666511267,-0.09438473639703204,62.40320243240918,45.28677035927161,0.6507095070945955,2015-10-08,906727.5399999989,-0.11517352941176284,-2.3885350318471135
898,27.783252608271823,27.52495384615385,94.6900479136411,-0.002903902275360082,59.2371250491525,46.6818058282597,0.638515970873553,2015-10-09,817371.5799999989,0.35142941176470543,-10.668789808917122
899,27.846848561481686,27.601169230769234,91.24203821656056,0.0624204424327921,58.25770421854094,47.839395667287825,0.6131934015254421,2015-10-12,817371.5799999989,0.61710882352941,-13.216560509554126
900,27.894014056752326,27.6624,86.04033970276014,0.10092332854393504,56.37556297735777,48.69301239829482,0.6365295871307678,2015-10-13,817371.5799999989,0.7033355882352907,-17.993630573248353
901,27.92908989854061,27.714461538461542,82.3032480291253,0.12116435522879954,54.97296214210014,49.32100737267535,0.6189203309071416,2015-10-14,776517.379999999,0.7041944117647105,-21.880064829821645
902,27.93992913711441,27.744215384615387,76.39002157552989,0.11330573675991573,51.4631066926375,49.53521730467157,0.6068545929852032,2015-10-15,737788.369999999,0.6105179411764681,-30.95623987034033
903,27.92608843425946,27.750646153846155,68.54006044751036,0.08112812130127622,47.82260165246554,49.363955739450965,0.6063649792005457,2015-10-16,700983.2299999989,0.5119444117647056,-41.543513957306985
904,27.919466247008735,27.764523076923076,62.861330004905746,0.06137496820631938,48.82861963927697,49.31042212943356,0.5873389092576495,2015-10-19,666051.0699999989,0.342682647058826,-38.91625615763545
905,27.931814997238835,27.79723076923077,62.83524904214562,0.0643447204173242,51.829251118961,49.562305028386305,0.5846718443106743,2015-10-20,632874.0299999989,0.28575147058823447,-31.03448275862072
906,27.924752305143542,27.813169230769233,63.71100164203613,0.046792877045117365,48.750668670202636,49.48114139256794,0.5757667125741976,2015-10-21,601255.9499999989,0.22828088235294075,-38.91625615763545
907,27.945925204747887,27.860184615384615,64.47713940252625,0.06122612936552585,53.23759215030437,49.85678646834158,0.5710690902474694,2015-10-22,571216.5899999989,0.20960441176470468,-36.61784287616508
908,27.980854035151896,27.924030769230768,61.1607648029408,0.0877909153217935,55.56512898102403,50.42762071960983,0.5638498695155073,2015-10-23,571216.5899999989,0.266751470588229,-40.98360655737709
909,28.03924987860175,28.013046153846155,65.40269145866053,0.1347258226627801,59.276061634555084,51.312464811104356,0.579289164550114,2015-10-26,571216.5899999989,0.47238382352940533,-26.19047619047627
910,28.042384503324694,28.049046153846156,55.783242258652024,0.11731327630414867,50.46550280460093,51.227768610454014,0.6179113670822488,2015-10-27,571216.5899999989,0.5255014705882353,-65.47619047619057
911,28.089893387684334,28.125692307692308,59.12698412698407,0.14860187073765374,56.57410240924434,51.762401990333046,0.6359176980049454,2015-10-28,542669.399999999,0.5703838235294079,-30.95238095238093
912,28.107593896324,28.169569230769234,50.79365079365078,0.14429975104039627,52.4878229254536,51.8349440838451,0.6319307195760205,2015-10-29,542669.399999999,0.6601988235294165,-51.19047619047617
913,28.153163596606774,28.236153846153847,63.0952380952381,0.169598093146071,56.28797264388282,52.28024693984887,0.6264356681777333,2015-10-30,542669.399999999,0.6629488235294048,-28.5714285714286
914,28.239843319944715,28.339661538461538,72.15143715143715,0.2337537960135272,61.36702830897614,53.1889250767616,0.6331188347364669,2015-11-02,542669.399999999,0.6817576470588271,-3.783783783783796
915,28.305239987641276,28.418830769230773,84.53024453024449,0.26619767950212037,58.950564569874174,53.76508902607286,0.6200389179695764,2015-11-03,542669.399999999,0.8545223529411778,-14.054054054054127
916,28.33406768089964,28.457569230769227,81.98198198198192,0.25587653204159366,54.00835582446794,53.78941570591237,0.6271789952574638,2015-11-04,542669.399999999,0.9912576470588199,-36.21621621621628
917,28.341447090061205,28.470953846153844,66.6666666666666,0.22493117113045002,51.190225985944934,53.52949673391562,0.6230947813105021,2015-11-05,542669.399999999,0.9773852941176493,-49.72972972972978
918,28.315181929287267,28.445230769230772,44.88076311605721,0.16382091775413343,46.67861984595746,52.844409045119804,0.622873725502609,2015-11-06,542669.399999999,0.9222676470588276,-79.4117647058823
919,28.28170639626517,28.40646153846154,30.594578060641386,0.10450295949344124,45.474122267517345,52.10738036735955,0.6168827451095656,2015-11-09,904737.399999999,0.6537058823529378,-79.07477138246374
920,28.23849821193708,28.354799999999997,17.943971563881046,0.04407432599012395,43.849414909359396,51.281583821559536,0.5921054061731681,2015-11-10,995207.999999999,0.3561176470588201,-87.68154922001081
921,28.199382964865002,28.305046153846153,15.366684597453803,-0.0029745957117910393,43.98412082849599,50.55183752225318,0.5769550200179417,2015-11-11,995207.999999999,0.05922058823529497,-87.14362560516405
922,28.095584275260006,28.190246153846154,8.524410516442401,-0.11000181817668775,35.83658366100654,49.08031213612852,0.6021725185880887,2015-11-12,995207.999999999,-0.1952941176470624,-99.60159362549794
923,28.0120777925477,28.09421538461539,8.96930576690112,-0.17983794041355594,38.08236160451078,47.98051708296675,0.5905887672603679,2015-11-13,995207.999999999,-0.48944117647058505,-86.34686346863467
924,27.962687193120956,28.031046153846155,16.99807268836769,-0.20378546706166034,42.923051692328386,47.47477054390291,0.6341181410274844,2015-11-16,995207.999999999,-0.6979235294117601,-63.05732484076434
925,27.897095870573192,27.951692307692305,26.419410690922188,-0.24096617350035388,40.462667456277494,46.77356023514037,0.6234668452398069,2015-11-17,995207.999999999,-0.8256147058823515,-71.33757961783445
926,27.88039618822141,27.920338461538464,37.473460721868335,-0.22188021787824397,47.5595115377627,46.85215536540261,0.619647784865535,2015-11-18,995207.999999999,-0.9225117647058809,-53.18471337579622
927,27.866519558358227,27.892584615384617,40.97664543524411,-0.20280284275689553,47.79465380119068,46.94640520898142,0.6161015145179968,2015-11-19,995207.999999999,-0.9022470588235336,-52.547770700637
928,27.853710361561443,27.86596923076923,47.290449929793816,-0.18554503782983645,47.794653801190684,47.03123006820235,0.6070942634809972,2015-11-20,995207.999999999,-0.7299823529411782,-52.396166134185336
929,27.852655718364414,27.850307692307695,49.04424682715719,-0.15874140105986356,49.62830993367642,47.29093805474976,0.5908732446609258,2015-11-23,995207.999999999,-0.5145705882352942,-47.92332268370608
930,27.846297586182537,27.829261538461537,53.61899392344793,-0.14151642751005866,48.70711818836566,47.43255606811135,0.5793822986137168,2015-11-24,995207.999999999,-0.4245411764705871,-38.823529411764774
931,27.841967002630035,27.81070769230769,60.354768900937465,-0.12481291344670353,48.99840508487406,47.58914096978763,0.554090705855594,2015-11-25,995207.999999999,-0.31592735294117347,-32.18884120171676
932,27.84258492550465,27.796923076923076,72.22938804862564,-0.10551742050878588,49.91728269759499,47.82195514256836,0.5373699411516231,2015-11-27,995207.999999999,-0.24653029411764749,-12.299465240641561
933,27.851616854311985,27.792676923076925,83.03152708605886,-0.08042246256017549,51.637597393697455,48.203519367681274,0.5172006596407928,2015-11-30,995207.999999999,-0.19966264705882608,-6.417112299465113
934,27.85072325013414,27.780553846153847,89.4830659536543,-0.0694173249929122,49.634611518614484,48.3466285827746,0.505257755380736,2015-12-01,1044948.8399999989,-0.18622294117647087,-12.834224598930415
935,27.817590692431516,27.738892307692307,81.81818181818193,-0.09350825909271876,43.303403040871174,47.842306028584254,0.5134536299963978,2015-12-02,1044948.8399999989,-0.1508405882352939,-35.29411764705869
936,27.731622177629095,27.643876923076924,59.35828877005353,-0.16875319881088302,35.04961781917301,46.563037207643134,0.546064084996655,2015-12-03,1044948.8399999989,-0.2656352941176472,-73.79679144385031
937,27.680728163965323,27.583353846153848,45.63279857397509,-0.19626700401672537,41.24708797695987,46.03144228457481,0.5513452217826084,2015-12-04,1044948.8399999989,-0.4277529411764682,-54.010695187165744
938,27.600672151352605,27.4936,27.01775762088496,-0.2498887373943326,36.846774426447986,45.112975498762125,0.5483919916552794,2015-12-07,1044948.8399999989,-0.636194117647058,-91.13924050632907
939,27.486774293556252,27.370184615384613,20.505576991057296,-0.33053381354608646,32.351971512260235,43.83687510011194,0.5563639922513309,2015-12-08,1044948.8399999989,-0.9303999999999988,-93.33333333333329
940,27.37086857866731,27.245723076923078,6.101734646038452,-0.40111860182969394,31.246808800180588,42.57786847011881,0.5480522785190929,2015-12-09,1044948.8399999989,-1.1888117647058856,-97.22222222222227
941,27.253878688000597,27.12083076923077,4.441251596424003,-0.4622192923444324,30.214657997129493,41.34154742281988,0.5303342586248718,2015-12-10,1044948.8399999989,-1.3604882352941168,-96.12068965517241
942,27.088964942769785,26.94772307692308,2.9865732338508955,-0.5638540864247048,25.1266759086715,39.720060271405046,0.5503103830088097,2015-12-11,1044948.8399999989,-1.5606352941176453,-97.69736842105262
943,26.900583024095187,26.74867692307692,2.910505664865497,-0.6745496762434371,22.531489193154528,38.001203163579994,0.5602882127938946,2015-12-14,1044948.8399999989,-1.8167823529411784,-97.45042492917847
944,26.758230483780174,26.59150769230769,6.338837532925805,-0.720883261699786,29.383390739122873,37.139421921134286,0.5574104833086164,2015-12-15,1044948.8399999989,-1.9819588235294106,-85.83569405099149
945,26.67605890810478,26.492276923076922,16.336166194523148,-0.6979151789467863,38.523948051115035,37.27787453413236,0.5668811630722865,2015-12-16,1044948.8399999989,-2.049664705882357,-67.70538243626059
946,26.58097745363518,26.38006153846154,23.89046270066103,-0.6919098129272356,36.53458211276415,37.20354529199554,0.561389651424266,2015-12-17,1044948.8399999989,-2.0118720588235277,-74.78753541076485
947,26.481671495663246,26.263353846153848,26.156751652502376,-0.6912855539326905,35.35488832424605,37.01867959522059,0.5423618191796757,2015-12-18,1044948.8399999989,-1.9242838235294144,-79.03682719546744
948,26.39385061138146,26.155292307692307,22.98073599965167,-0.6789299600887269,36.0956171103827,36.9263733467368,0.5375502606668416,2015-12-21,1044948.8399999989,-1.722386764705881,-77.2334293948127
949,26.34740056435212,26.086984615384615,28.308585566252123,-0.62561512206182,42.483317712344366,37.482067783297566,0.5391538134763532,2015-12-22,1044948.8399999989,-1.4672985294117638,-58.80398671096348
950,26.353754367094268,26.07276923076923,45.70477828899548,-0.5256605894531425,50.11981353760706,38.745842358728524,0.5570713982280422,2015-12-23,1044948.8399999989,-1.2115779411764684,-26.8482490272374
951,26.349619415779326,26.050646153846156,62.52317386132495,-0.4517285700081288,48.70524471070419,39.74178259392609,0.5344234412117536,2015-12-24,1044948.8399999989,-1.0092544117647009,-26.778242677824284
952,26.32887946071938,26.01584615384615,73.9143221410057,-0.4062065767676444,46.32253587738143,40.39985792227162,0.5273217668394856,2015-12-28,1044948.8399999989,-0.8012102941176451,-24.63054187192121
953,26.315119502202506,25.991415384615383,75.80298314680077,-0.3603280170861467,47.20750371163055,41.080622501207515,0.519655926350951,2015-12-29,1044948.8399999989,-0.6051661764705898,-21.182266009852228
954,26.29164877126385,25.960984615384614,75.36945812807885,-0.33144506557401954,45.58865251643924,41.531425502730684,0.499680503040169,2015-12-30,1044948.8399999989,-0.46554852941176605,-28.07881773399002
955,26.260752711935865,25.926953846153847,72.24958949096886,-0.3146114703371836,44.18985027952266,41.797267980409885,0.4847033242515854,2015-12-31,1044948.8399999989,-0.4759602941176517,-33.99014778325116
956,26.201464041786952,25.86793846153846,61.41215106732353,-0.3297462721278386,39.805492447481036,41.598090427117,0.5407959439479006,2016-01-04,1044948.8399999989,-0.6652691176470569,-53.694581280788235
957,26.155197577034112,25.82446153846154,54.356346593393944,-0.3290713017686322,41.523719605308656,41.590653344936165,0.527881947951622,2016-01-05,1044948.8399999989,-0.7425926470588209,-49.24623115577877
958,26.084028532646876,25.759446153846152,42.72721218100828,-0.3543080480482459,37.63254251389038,41.19484226183158,0.5416046659550775,2016-01-06,1044948.8399999989,-0.826063235294118,-68.87755102040815
959,25.94910326090481,25.6336,29.37540594127101,-0.4418376008536633,30.21537340194864,40.09689537584329,0.5779186183868578,2016-01-07,1044948.8399999989,-1.0446955882352924,-93.75000000000006
960,25.792249163912135,25.486246153846157,12.705314467794532,-0.5388839729849266,27.49219838784282,38.836425677043245,0.583781574216368,2016-01-08,1044948.8399999989,-1.2941661764705898,-99.2565055762082
961,25.636691535918896,25.338923076923077,4.751406832132994,-0.6199444186947787,26.630624808394217,37.615845590178346,0.5806543189151988,2016-01-11,1044948.8399999989,-1.4439308823529409,-92.73927392739277
962,25.484638340848214,25.192153846153847,5.34523885313038,-0.6851633500207903,25.942690065066984,36.44853003766721,0.5816790104212559,2016-01-12,1044948.8399999989,-1.6747691176470596,-91.96850393700791
963,25.329666160782967,25.041261538461537,6.335797471412342,-0.7436093691506258,24.75324699053563,35.27900173295406,0.5770590811054519,2016-01-13,1044948.8399999989,-1.9271426470588224,-96.2848297213623
964,25.193537994568892,24.907046153846153,8.156186610918013,-0.773746741754902,26.472934280189918,34.39839498767765,0.5783405753122055,2016-01-14,1044948.8399999989,-2.02918676470588,-87.27810650887575
965,25.051727379602056,24.764553846153845,9.86498616886804,-0.8052931534334107,25.035213702769227,33.46207685918681,0.5841733913613337,2016-01-15,1044948.8399999989,-2.0995205882352934,-86.84210526315782
966,24.89620988886344,24.605538461538462,10.53681575125149,-0.8463589386124859,22.986589434951853,32.414528116763314,0.5974467205498102,2016-01-19,1044948.8399999989,-2.085667647058827,-94.26934097421194
967,24.7203475897201,24.422892307692308,10.756849632150063,-0.9023921442244465,20.603521314922588,31.23342743657924,0.6240576690819668,2016-01-20,1044948.8399999989,-2.1784764705882367,-86.61800486618004
968,24.56878239051086,24.25870769230769,12.092277754695216,-0.9248410415645871,23.452292293802927,30.455313922301613,0.6051964070046835,2016-01-21,1044948.8399999989,-2.2139117647058804,-82.83582089552236
969,24.425799129702337,24.097261538461538,15.883812465397463,-0.9350805931380393,23.19620392600632,29.729402922672087,0.6205395207900632,2016-01-22,1044948.8399999989,-2.1677058823529407,-82.89473684210522
970,24.27535304280216,23.924553846153845,15.019638648860985,-0.9515921438791963,21.66741479969538,28.923204110374417,0.6269295550193446,2016-01-25,1044948.8399999989,-2.1259411764705867,-89.21052631578947
971,24.194941270278918,23.820215384615384,19.56140350877196,-0.8930574084897422,36.04246629904279,29.635130329241257,0.6364345868036771,2016-01-26,1044948.8399999989,-2.0688235294117625,-69.21052631578944
972,24.103791941795926,23.705753846153847,24.893330888196143,-0.8545694259653622,34.09210725943825,30.080828022260956,0.6302606877462718,2016-01-27,1044948.8399999989,-1.8283235294117652,-66.89895470383267
973,24.036577177042396,23.61523076923077,36.95949026253562,-0.7971264832358251,37.72141256408594,30.844886476443456,0.6323849243358238,2016-01-28,1044948.8399999989,-1.6227352941176463,-53.012048192771054
974,24.01760970188529,23.574276923076923,55.10355732674785,-0.6983649015162641,45.88945548275408,32.34934337707452,0.6329288583118364,2016-01-29,1044948.8399999989,-1.4370882352941194,-14.778325123152737
975,24.01087049404796,23.550246153846153,75.08148418490765,-0.6018609283568779,47.73496050918269,33.88790509028534,0.6427196541467052,2016-02-01,1044948.8399999989,-1.1876470588235293,-6.965174129353256
976,23.959265071428888,23.488523076923077,80.64603092909833,-0.5664591154444594,41.336497508301264,34.63276433208693,0.6468111074219405,2016-02-02,1044948.8399999989,-1.02917647058824,-36.318407960198996
977,23.89009083516513,23.414369230769232,68.82255389718074,-0.554603460137642,38.68625001382291,35.03811290026053,0.6663245997489449,2016-02-03,1044948.8399999989,-0.9839117647058799,-50.24875621890551
978,23.880853078613967,23.404123076923078,66.1691542288557,-0.4823563973173428,47.82165952413314,36.31646756264779,0.6808728426240203,2016-02-04,1044948.8399999989,-0.9158235294117638,-14.925373134328382
979,23.873095149489817,23.401969230769232,72.63921936212658,-0.41945791337189675,47.93931343484272,37.47875214986728,0.6629533538651616,2016-02-05,1044948.8399999989,-0.7898823529411807,-16.908212560386367
980,23.84901090722137,23.389753846153848,80.21006080707575,-0.3829481847722249,45.508157998526514,38.281692734733205,0.6691709714462216,2016-02-08,1044948.8399999989,-0.7873529411764721,-27.53623188405798
981,23.78293314512742,23.34086153846154,74.54092748210398,-0.3954497001454449,39.866965098822284,38.44021997114211,0.8356587592000629,2016-02-09,1044948.8399999989,-0.9722205882352952,-31.932773109243712
982,23.651938287809926,23.22966153846154,61.03600860634108,-0.4733303780002984,32.863051222553764,37.88250309628328,0.8652545621143442,2016-02-10,1044948.8399999989,-1.0156470588235322,-57.42296918767508
983,23.492558419516858,23.090830769230767,46.40522875816992,-0.5688399646045283,29.76849875791369,37.07110266244632,0.8513078076776052,2016-02-11,1044948.8399999989,-1.2367941176470616,-71.42857142857144
984,23.3908231564771,23.008615384615386,38.748832866479944,-0.5901213790140574,37.274378934690326,37.09143028967072,0.8612143928434907,2016-02-12,1044948.8399999989,-1.4819264705882347,-54.901960784313644
985,23.341529067517325,22.977661538461536,45.00466853408033,-0.5538020156139538,43.65002326477155,37.7472895871808,0.856127650497527,2016-02-16,1044948.8399999989,-1.5223088235294107,-38.65546218487391
986,23.360642216169836,23.014892307692307,63.77217553688146,-0.45202699282910075,51.36085183408369,39.10864581187109,0.8892613897477037,2016-02-17,1044948.8399999989,-1.1532352941176462,-15.126050420168042
987,23.32674666107985,23.00113846153846,70.77497665732965,-0.42058471580018164,45.95882849068394,39.79366407975238,0.8864570047657251,2016-02-18,1044948.8399999989,-0.8853235294117674,-33.89355742296911
988,23.30391999484294,22.99812307692308,73.38935574229697,-0.3823825361815061,46.945447458242434,40.50884241760139,0.8638529329967447,2016-02-19,1044948.8399999989,-0.5681764705882344,-30.812324929971926
989,23.31592614908579,23.02953846153846,72.1755368814193,-0.31379242353233394,50.73204942534613,41.53116311837587,0.849292009211263,2016-02-22,1044948.8399999989,-0.21241176470588385,-18.767507002801068
990,23.283931829925343,23.018184615384616,71.98879551820733,-0.30115011392363655,46.115879853728906,41.98963479191118,0.8414854371247441,2016-02-23,1044948.8399999989,-0.03316176470588417,-34.453781512605055
991,23.262090919931087,23.015907692307692,71.70868347338939,-0.2798360523906247,47.04254558845279,42.49492587156534,0.8413793344729766,2016-02-24,1044948.8399999989,-0.12222058823529025,-31.65266106442574
992,23.26423777224408,23.03603076923077,70.12138188608778,-0.23681408335603749,49.74184777978137,43.21961806238695,0.8155665248677642,2016-02-25,1044948.8399999989,-0.09151470588235355,-23.529411764705877
993,23.28621948207146,23.07406153846154,76.66770411868454,-0.17966793572659157,52.099214121162376,44.10757766826449,0.7840974873772096,2016-02-26,1044948.8399999989,0.07566176470588104,-14.814814814814795
994,23.316510291142887,23.11963076923077,83.51488743645608,-0.12247744472658084,53.27922308046631,45.02474220948467,0.7559476668502662,2016-02-29,1044948.8399999989,0.11916176470588269,-11.111111111111123
995,23.34293257643959,23.160676923076924,85.19958899924359,-0.07786976722256256,53.06265076771454,45.82853306530766,0.75230140493239,2016-03-01,1044948.8399999989,0.24072676470588306,-18.475307076343295
996,23.436553147482698,23.26729230769231,86.134136209396,0.029761544408476226,60.78715478332353,47.32439523710925,0.793565590294362,2016-03-02,919851.239999999,0.6071826470588242,-12.01117318435754
997,23.561433674599414,23.408276923076922,89.27286816168727,0.15363494760192964,64.30201401847394,49.02215711524572,0.7911680481304791,2016-03-03,828023.8399999989,0.8959032352941172,-1.6949152542373511
998,23.70132339193792,23.56756923076923,93.82487815099046,0.27446299913410144,66.37909594327814,50.757850998048966,0.781798901835445,2016-03-04,828023.8399999989,1.1864767647058834,-4.819277108433739
999,23.847375438711925,23.73716923076923,97.82860254577629,0.3835509255580618,67.76763919915012,52.45882981815908,0.7609561231329134,2016-03-07,828023.8399999989,1.4688002941176457,-0.0
1000,23.92680809727255,23.845815384615385,91.29298258121241,0.40721182602631245,59.15673562590006,53.12862039893318,0.758030685766277,2016-03-08,828023.8399999989,1.6894867647058796,-21.30177514792905
1001,24.012438243636197,23.963846153846156,87.37672583826425,0.4338725107119643,60.36207528812887,53.85196588785275,0.7324570653544001,2016-03-09,828023.8399999989,1.6911926470588234,-16.568047337278163
1002,24.069942994125725,24.055107692307693,79.09270216962523,0.42747991312138467,57.181766413849346,54.18494594045241,0.7287101321148002,2016-03-10,828023.8399999989,1.6419573529411764,-24.852071005917136
1003,24.17840891765452,24.196523076923075,85.00986193293885,0.47503579919006,62.6336323673985,55.029814583147015,0.7295165512494571,2016-03-11,828023.8399999989,1.574074999999997,-3.5502958579881922
1004,24.293146693219555,24.347292307692307,88.11318953998857,0.5220378660622131,63.93849866327629,55.92068299115994,0.7445510833030675,2016-03-14,828023.8399999989,1.5175161764705898,-7.258064516129016
1005,24.40136617835651,24.49455384615385,93.77426238895544,0.5553068601522249,64.15136651335595,56.74375134337954,0.741726005924277,2016-03-15,828023.8399999989,1.4857073529411764,-7.868852459016457
1006,24.54818416463678,24.682153846153845,94.84639773616463,0.6237049967167358,68.25471803154424,57.89484801219602,0.7455312912154002,2016-03-16,828023.8399999989,1.5890455882352938,-0.33388981636065307
1007,24.687554613510876,24.863384615384618,95.23583804495975,0.6741741350881725,68.57226216364234,58.96258942734065,0.7487076275571573,2016-03-17,828023.8399999989,1.7728985294117585,-6.0897435897436285
1008,24.823896566317732,25.039138461538464,96.88634153886206,0.7140097946659232,69.23508177085631,59.98983866169222,0.7136213684459318,2016-03-18,828023.8399999989,1.9290970588235297,-2.917341977309557
1009,24.958981445831753,25.20910769230769,95.64262459418008,0.7466558550796556,70.05133629958534,60.995988425481535,0.6905055564140796,2016-03-21,828023.8399999989,2.0497441176470588,-4.06504065040656
1010,25.096752103844697,25.37858461538461,96.20587245742797,0.7772856077675705,71.21644547403352,62.01803413033673,0.676183730955931,2016-03-22,828023.8399999989,2.194861764705884,-4.399999999999977
1011,25.220078865087416,25.53190769230769,94.88186884374063,0.7884367176197209,70.34957064945567,62.85118778224862,0.6432420358876502,2016-03-23,828023.8399999989,2.2528176470588264,-6.889352818371573
1012,25.323149721619156,25.66489230769231,91.99192762700072,0.77702021716064,67.85884841899492,63.351953845923255,0.6287247476099607,2016-03-24,828023.8399999989,2.2157000000000053,-12.734864300626295
1013,25.42367666610999,25.79206153846154,90.18789144050106,0.7648047798532644,68.46013072283047,63.86277153361398,0.6095301227806778,2016-03-28,828023.8399999989,2.1613323529411765,-9.812108559498935
